Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005634~nucleus	111	50.68493150684932	6.478266671926694E-12	RBM6, CDKN2A, SIN3A, GATA3, PSIP1, ACIN1, STAG2, DDX39B, BTBD7, ARID1A, SP140, SUZ12, KDM2B, MGA, TGIF1, PDE4DIP, TFE3, AHCTF1, NFKBIA, SYCP2, SOX9, WT1, DAZAP1, ADRB3, NIPBL, ASB10, RUNX1, BCOR, DNMT3A, SMAD7, MAP2K4, BRCA2, ATAD2, YTHDC2, TEAD2, NXF1, TET2, FOXP4, RBMX, ATM, AIM2, NOTCH2, NOTCH1, RNF6, HDAC2, DCP1B, TSC2, NCOR1, KDM6A, ZNF292, DAXX, ZNF14, FUBP1, MCM7, RMND5B, QKI, TWISTNB, KDM5C, GOLGA2, ATF7IP, SSBP1, SPECC1, MBD6, TP53, ADNP, PAPD7, DIEXF, RB1, MBNL1, IFI16, MBD2, USP28, ESRP1, ZFPM1, SRCAP, CLOCK, KMT2D, ZNF800, CTNND1, ARHGAP35, GON4L, ZNF34, TCF7L2, RGS12, CHD2, WAC, ZNF750, NFATC4, BCL9L, KRT4, ING1, TRIP12, PIK3R1, BCL9, PDS5B, TBX3, NF2, NF1, SMC6, PHF10, CRIPAK, IWS1, ATRX, RPS6KA3, PHF14, SP3, ZBTB4, TCEB3, ID3, SETD2, RNF111	212	5415	18224	1.7621073537866516	1.729696053054397E-9	8.648479710160473E-10	8.50294279430841E-9
UP_KEYWORDS	Tumor suppressor	18	8.21917808219178	6.673157119317378E-12	NF2, NF1, TP53, BRCA2, RB1, TET2, LATS1, RBMX, AIM2, ATM, WT1, CDKN2A, PLK2, TSC2, PBRM1, PTCH1, ING1, RASA1	219	177	20581	9.55700023218017	1.4680834325986325E-9	1.4680834325986325E-10	8.494460690400274E-9
UP_SEQ_FEATURE	compositionally biased region:Pro-rich	38	17.35159817351598	2.5133547930051786E-11	KMT2D, COBL, FIP1L1, SEC31A, ADAMTSL4, ARHGAP35, PNISR, CNTRL, TCF7L2, WT1, DAZAP1, FUBP1, PBRM1, SHC1, BCL9L, NFATC4, ACIN1, TNRC6B, BCOR, BCL9, ZC3H18, MBD6, BTBD7, TEAD2, NXF1, ARID1B, TET2, KDM2B, BCORL1, SMARCC2, ZBTB4, ZNF318, MAP7D1, SETD2, SRCAP, NCOR1, RNF111, ARL13B	218	978	20063	3.5758897581658884	2.2620205486489908E-8	2.2620205486489908E-8	3.9176861754697256E-8
UP_SEQ_FEATURE	splice variant	133	60.73059360730594	2.7898088770125258E-11	SEC31A, SCAF4, SLC44A3, GRIK2, MED23, PNISR, CDKN2A, GATA3, PSIP1, ROBO2, ACIN1, CDH24, PAN3, DDX39B, HLA-A, BTBD7, ARID1A, ARID1B, SP140, GCC2, DEPDC5, KDM2B, EIF2AK1, MGA, TGIF1, PDE4DIP, MAP7D1, COBL, FIP1L1, ADAMTSL4, AHCTF1, CNTRL, WT1, DAZAP1, FBXW7, NIPBL, ASB10, RTKN2, PBRM1, RUNX1, BCOR, ASXL2, ZC3H13, DNMT3A, ZC3H18, ZMYM4, ZMYM3, FAM111B, ASXL1, TGFBR2, ATAD2, TET2, ATM, FNIP1, FXR1, HDAC2, SMARCC2, TSC2, ZNF318, GRK4, NCOR1, ARL13B, RTN4, LATS1, DAXX, LARP1, FUBP1, ACVR1B, MCM7, XYLT2, DNAJC11, RMND5B, CASP8, QKI, SHC1, KDM5C, GOLGA2, AASDH, ATF7IP, C9ORF84, SLC22A9, SPECC1, TP53, MBNL1, NRXN1, IFI16, MBD2, RAD50, USP28, ATP6V1C2, ESRP1, RIN2, SRGAP3, SRCAP, PRPF38B, LRRIQ3, KMT2D, USP9X, CTNND1, ARHGAP35, GON4L, ZNF365, TCF7L2, STAU2, PKD1L2, RGS12, CHD2, BCL9L, WAC, NFATC4, TNRC6B, ING1, PIK3R1, RASA1, COBLL1, SCLT1, ABCA10, PDS5B, TBX3, NF2, NF1, SMC6, PHF10, AMBRA1, IWS1, ATRX, PHF14, BCORL1, SP3, MIS18BP1, USP43, SETD2, RNF111	218	7760	20063	1.5773544642012673	2.5108315093724798E-8	1.255415760237355E-8	4.3486125811398324E-8
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	33	15.068493150684931	2.7717515791583905E-10	USP9X, ARHGAP35, TCF7L2, WT1, NIPBL, SIN3A, GATA3, BCOR, ATF7IP, DNMT3A, TBX3, SMAD7, ASXL1, TP53, ARID1A, RB1, IFI16, MBD2, FNIP1, GPS2, SUZ12, NOTCH1, KDM2B, HDAC2, PHF14, SP3, SMARCC2, ZBTB4, TGIF1, PTCH1, ZFPM1, ID3, NCOR1	208	720	16792	3.7001602564102565	4.731379061873042E-7	4.731379061873042E-7	4.6773586115378407E-7
GOTERM_MF_DIRECT	GO:0005515~protein binding	154	70.31963470319634	1.367587752054592E-9	SEC31A, SLC44A3, RBM6, TTK, MED23, CCT3, ZNRF3, B2M, DDX27, SIN3A, CDKN2A, GATA3, PSIP1, ROBO2, ACIN1, STAG2, PAN3, DDX39B, HLA-A, ARID1A, ARID1B, GCC2, SP140, SUZ12, KDM2B, MGA, TGIF1, PDE4DIP, FIP1L1, ADAMTSL4, BMPR2, NFKBIA, CNTRL, LMAN1, SOX9, WT1, ADRB3, FBXW7, NIPBL, PBRM1, BCOR, POLQ, RUNX1, ZC3H13, DNMT3A, ZC3H18, ZMYM4, SMAD7, FAM111B, ASXL1, MAP2K4, TGFBR2, BRCA2, TEAD2, YTHDC2, NXF1, TET2, RBMX, FOXP4, LARP4B, AIM2, ATM, FNIP1, FXR1, NOTCH2, NOTCH1, RNF6, HDAC2, PLK2, DCP1B, TSC2, SMARCC2, NCOR1, ARL13B, RTN4, LTN1, LATS1, DAXX, LARP1, FUBP1, ACVR1B, GPC3, MCM7, DNAJC11, CASP8, SLC22A4, QKI, SHC1, IFNGR1, GOLGA2, ATF7IP, SSBP1, ADNP, TP53, DIEXF, IFI16, NRXN1, MBNL1, RB1, MBD2, RAD50, USP28, CTSK, ESRP1, SRGAP3, ZFPM1, SRCAP, ASTE1, CLOCK, LRRIQ3, KMT2D, TRIM17, USP9X, CTNND1, ZNF365, ZNF34, TCF7L2, STAU2, SEC63, MORC4, MAP3K1, CHD2, NFATC4, WAC, ZNF750, KRT4, TNRC6B, ING1, PIK3R1, TRIP12, RASA1, BCL9, PDS5B, NF2, MSH3, TBX3, NF1, TMBIM4, SMC6, CRIPAK, AMBRA1, IWS1, GPS2, ATRX, RPS6KA3, SP3, ZBTB4, TCEB3, ZC3H11A, PTCH1, MIS18BP1, ID3, SETD2, RNF111	213	8785	16881	1.3893047528197071	5.374618258224828E-7	5.374618258224828E-7	1.902617974280929E-6
GOTERM_MF_DIRECT	GO:0003677~DNA binding	52	23.74429223744292	1.4614395223653058E-9	ZNF292, RBM6, ZNF14, CDKN2A, MCM7, GATA3, KDM5C, TP53, MBD6, PAPD7, ADNP, ARID1A, ARID1B, RB1, MBD2, SP140, RAD50, KDM2B, MGA, TGIF1, SRCAP, CLOCK, KMT2D, ZNF800, AHCTF1, ARHGAP35, GON4L, SYCP2, SYCP1, ZNF34, CHD2, PBRM1, NFATC4, POLQ, RUNX1, ASXL2, DNMT3A, PDS5B, ZMYM4, TBX3, ZMYM3, ASXL1, TEAD2, TET2, ATM, IWS1, ATRX, RNF6, SMARCC2, TCEB3, MIS18BP1, NCOR1	213	1674	16881	2.4618775977249396	5.743455687712284E-7	2.871728256303996E-7	2.033186674577081E-6
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	26	11.87214611872146	2.749156948421586E-9	ARHGAP35, GON4L, SOX9, TCF7L2, DAXX, WT1, SIN3A, CDKN2A, NIPBL, GATA3, BCOR, RUNX1, KDM5C, ATF7IP, TBX3, TP53, IFI16, RB1, MBD2, NOTCH1, HDAC2, SP3, SMARCC2, ZBTB4, ID3, CLOCK	208	499	16792	4.206412825651302	4.692799827177296E-6	2.3464026663866377E-6	4.639229556069324E-6
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	37	16.894977168949772	3.4404211740370298E-9	KMT2D, ZNF292, TFE3, BMPR2, NFKBIA, SOX9, TCF7L2, WT1, ACVR1B, NIPBL, SIN3A, CDKN2A, GATA3, PSIP1, ZNF750, BCL9L, NFATC4, RUNX1, PIK3R1, BCL9, ASXL2, SMAD7, ASXL1, TP53, ATAD2, TEAD2, RB1, IFI16, TET2, RBMX, ATRX, NOTCH1, RPS6KA3, HDAC2, SP3, CLOCK, RNF111	208	981	16792	3.0448913981024073	5.872781702720431E-6	1.9575977331376393E-6	5.805744840436944E-6
UP_KEYWORDS	Coiled coil	67	30.59360730593607	3.5152927374582224E-9	RTN4, ZNF292, RBM6, PNISR, DAXX, DDX27, SIN3A, DNAJC11, PSIP1, ACIN1, STAG2, GOLGA2, ATF7IP, PAN3, SPECC1, GCC2, RAD50, USP28, ATP6V1C2, KDM2B, EIF2AK1, SRGAP3, MGA, PDE4DIP, MAP7D1, SRCAP, CLOCK, PRPF38B, LRRIQ3, KMT2D, COBL, TRIM17, TFE3, CTNND1, CNTRL, ZNF365, LMAN1, SYCP1, SEC63, FBXW7, MORC4, RTKN2, CHD2, WAC, KRT4, USP35, RUNX1, POLQ, TNRC6B, PIK3R1, ZC3H13, SCLT1, NF2, ZC3H18, ATAD2, SMC6, GPS2, ATRX, PHF14, SMARCC2, SULF1, ZBTB4, ZNF318, ZC3H11A, SETD2, NCOR1, ARL13B	219	3036	20581	2.073936205413275	7.73364101536167E-7	7.030585214007345E-8	4.474754589089969E-6
UP_KEYWORDS	DNA-binding	51	23.28767123287671	1.4076725928466477E-8	ZNF292, ZNF14, FUBP1, CDKN2A, MCM7, GATA3, PSIP1, SSBP1, TP53, PAPD7, ADNP, ARID1A, IFI16, ARID1B, RB1, MBD2, SP140, MGA, TGIF1, ZFPM1, SRCAP, CLOCK, TFE3, ZNF800, AHCTF1, ARHGAP35, SOX9, SYCP2, SYCP1, TCF7L2, ZNF34, WT1, CHD2, PBRM1, NFATC4, RUNX1, DNMT3A, TBX3, MSH3, SMAD7, BRCA2, TEAD2, TET2, FOXP4, ATM, AIM2, ATRX, SP3, ZBTB4, MIS18BP1, NCOR1	219	2050	20581	2.3379685933845638	3.0968749236137683E-6	2.5807327663773805E-7	1.7918817829531974E-5
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	53	24.200913242009133	4.879401187362034E-8	DAXX, ZNF14, CDKN2A, SIN3A, PSIP1, KDM5C, ATF7IP, TP53, ADNP, ARID1A, RB1, IFI16, ARID1B, MBD2, SUZ12, KDM2B, MGA, TGIF1, ZFPM1, SRCAP, CLOCK, KMT2D, TFE3, ZNF800, CTNND1, ARHGAP35, GON4L, TCF7L2, ZNF34, RGS12, CHD2, PBRM1, BCL9L, WAC, BCOR, ASXL2, TBX3, SMAD7, ASXL1, PHF10, ATAD2, TEAD2, FOXP4, IWS1, ATRX, HDAC2, BCORL1, SP3, SMARCC2, ZBTB4, TCEB3, ZNF318, ID3	208	1955	16792	2.188609089120598	8.328791159684101E-5	2.0822628262973097E-5	8.234034917231625E-5
UP_KEYWORDS	Acetylation	69	31.506849315068493	7.380739491564536E-8	RTN4, ZNF292, SCAF4, TTK, CCT3, DAXX, LARP1, FUBP1, MCM7, CDKN2A, SIN3A, SLC2A5, DNAJC11, CASP8, RMND5B, SHC1, ACIN1, STAG2, ATF7IP, SSBP1, DDX39B, TP53, ADNP, ARID1A, RB1, ARID1B, IFI16, GCC2, RAD50, PRPF38B, KMT2D, CTNND1, DAZAP1, NIPBL, MAP3K1, PBRM1, WAC, BCL9L, RUNX1, BCOR, POLQ, RASA1, TRIP12, PIK3R1, BCL9, SCLT1, PDS5B, ZC3H18, ZMYM4, SMAD7, FAM111B, NF1, MAP2K4, PHF10, NXF1, LARP4B, RBMX, IWS1, ATM, FXR1, ATRX, HDAC2, DCP1B, SP3, SMARCC2, TCEB3, GRK4, ZC3H11A, NCOR1	219	3424	20581	1.8938156125976187	1.6237495639392918E-5	1.249047486773236E-6	9.395230181619141E-5
UP_KEYWORDS	Methylation	32	14.61187214611872	8.103813314076959E-8	KMT2D, KDM6A, TFE3, DAZAP1, LARP1, FUBP1, RGS12, QKI, BCL9L, ACIN1, KRT4, RUNX1, BCL9, GOLGA2, ASXL2, DNMT3A, MAP2K4, TP53, ADNP, ARID1A, RB1, NXF1, ARID1B, AMBRA1, TET2, RBMX, LARP4B, GPS2, ATRX, ESRP1, MGA, USP43	219	1001	20581	3.0042651412514423	1.782823107798759E-5	1.2734556179561096E-6	1.0315658519610693E-4
UP_SEQ_FEATURE	compositionally biased region:Poly-Pro	20	9.1324200913242	1.749178441069232E-7	RTN4, COBL, JPH4, SCAF4, SMAD7, RBM6, GON4L, CNTRL, RB1, AMBRA1, ARID1B, SOX9, FXR1, NOTCH1, RIN2, NCOR1, SRCAP, RASA1, BCL9, GOLGA2	218	421	20063	4.372071738325089	1.5741368262234268E-4	5.2473981011269544E-5	2.7265231890005737E-4
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	23	10.50228310502283	4.206967209453174E-7	ATF7IP, TBX3, TFE3, TP53, ATAD2, BRCA2, ARID1A, RB1, SOX9, WT1, NOTCH1, RNF6, CDKN2A, HDAC2, SP3, GATA3, SMARCC2, PTCH1, WAC, RUNX1, ING1, CLOCK, RNF111	208	515	16792	3.6054518297236746	7.178716603980506E-4	1.4361557702369243E-4	7.09927536957089E-4
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	20	9.1324200913242	5.272854277690184E-7	DNMT3A, SSBP1, TP53, MBD6, ADNP, ATAD2, SOX9, MBD2, RBMX, ATRX, HDAC2, NIPBL, SIN3A, SP3, GATA3, SMARCC2, PSIP1, PBRM1, WAC, POLQ	213	391	16881	4.053888548683405	2.0720175849442413E-4	6.907202366612797E-5	7.335685466514086E-4
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	10	4.5662100456621	1.1184663907001513E-6	ATRX, HDAC2, GATA3, SMARCC2, PBRM1, ARID1A, RB1, ARID1B, SOX9, DAXX	208	86	16792	9.387298747763865	0.0019074017894051831	3.1815324463102534E-4	0.0018874064205864904
GOTERM_BP_DIRECT	GO:0016569~covalent chromatin modification	11	5.0228310502283104	1.34288396975008E-6	ATRX, BCORL1, SMARCC2, CHD2, PBRM1, ARID1A, RB1, ARID1B, ING1, NCOR1, DAXX	208	113	16792	7.858747447243022	0.002289679152093327	3.2741845481776277E-4	0.0022661059222217617
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	35	15.981735159817351	1.7019851279678547E-6	RTN4, FIP1L1, SCAF4, RBM6, PNISR, CCT3, SEC63, STAU2, DAZAP1, LARP1, DDX27, FUBP1, CDKN2A, PSIP1, CHD2, QKI, ACIN1, TNRC6B, ZC3H13, PAN3, SSBP1, ZC3H18, DDX39B, HLA-A, YTHDC2, DIEXF, NXF1, MBNL1, IFI16, RBMX, LARP4B, FXR1, HDAC2, ZC3H11A, PRPF38B	213	1129	16881	2.4569293529110894	6.686570736510467E-4	1.672062006085051E-4	0.002367812995129892
UP_KEYWORDS	Cell cycle	23	10.50228310502283	1.7239367600637914E-6	PDS5B, CGRRF1, USP9X, TP53, PAPD7, BRCA2, AHCTF1, CNTRL, RB1, SYCP2, TET2, SYCP1, LATS1, RAD50, ATM, RPS6KA3, MCM7, NIPBL, CDKN2A, MIS18BP1, ING1, STAG2, GOLGA2	219	650	20581	3.3253459782226904	3.791945017035392E-4	2.5284107959433477E-5	0.002194444874392687
